        Frequency / MHz                Z1,1/abs,linear
                61.30387                        338.1201
                61.40386                       339.56981
                61.50385                       341.02889
                61.60384                       342.49745
                61.70383                       343.97558
                61.80382                       345.46339
                61.90381                       346.96096
                 62.0038                       348.46841
                62.10379                       349.98583
                62.20378                       351.51335
                62.30377                       353.05105
                62.40376                       354.59905
                62.50375                       356.15746
                62.60374                       357.72639
                62.70373                       359.30596
                62.80372                       360.89628
                62.90371                       362.49746
                 63.0037                       364.10963
                63.10369                        365.7329
                63.20368                       367.36739
                63.30367                       369.01323
                63.40366                       370.67055
                63.50365                       372.33947
                63.60364                       374.02012
                63.70363                       375.71263
                63.80362                       377.41713
                63.90361                       379.13376
                 64.0036                       380.86265
                64.10359                       382.60395
                64.20358                       384.35779
                64.30357                       386.12431
                64.40356                       387.90367
                64.50355                       389.69601
                64.60354                       391.50148
                64.70353                       393.32023
                64.80352                       395.15241
                64.90351                       396.99818
                 65.0035                       398.85771
                65.10349                       400.73115
                65.20348                       402.61866
                65.30347                       404.52041
                65.40346                       406.43658
                65.50345                       408.36733
                65.60344                       410.31284
                65.70343                       412.27329
                65.80342                       414.24885
                65.90341                       416.23971
                 66.0034                       418.24606
                66.10339                       420.26808
                66.20338                       422.30596
                66.30337                       424.35991
                66.40336                       426.43012
                66.50335                       428.51679
                66.60334                       430.62013
                66.70333                       432.74035
                66.80332                       434.87765
                66.90331                       437.03226
                 67.0033                       439.20439
                67.10329                       441.39426
                67.20328                       443.60211
                67.30327                       445.82816
                67.40326                       448.07265
                67.50325                       450.33581
                67.60324                        452.6179
                67.70323                       454.91915
                67.80322                       457.23981
                67.90321                       459.58015
                 68.0032                       461.94042
                68.10319                       464.32089
                68.20318                       466.72182
                68.30317                        469.1435
                68.40316                        471.5862
                68.50315                       474.05019
                68.60314                       476.53578
                68.70313                       479.04326
                68.80312                       481.57293
                68.90311                       484.12509
                 69.0031                       486.70005
                69.10309                       489.29813
                69.20308                       491.91965
                69.30307                       494.56494
                69.40306                       497.23434
                69.50305                       499.92818
                69.60304                       502.64682
                69.70303                        505.3906
                69.80302                       508.15989
                69.90301                       510.95506
                  70.003                       513.77648
                70.10299                       516.62453
                70.20298                        519.4996
                70.30297                       522.40209
                70.40296                        525.3324
                70.50295                       528.29095
                70.60294                       531.27815
                70.70293                       534.29444
                70.80292                       537.34025
                70.90291                       540.41604
                 71.0029                       543.52225
                71.10289                       546.65935
                71.20288                       549.82782
                71.30287                       553.02814
                71.40286                        556.2608
                71.50285                       559.52631
                71.60284                       562.82518
                71.70283                       566.15795
                71.80282                       569.52514
                71.90281                       572.92731
                 72.0028                       576.36501
                72.10279                       579.83881
                72.20278                       583.34931
                72.30277                        586.8971
                72.40276                       590.48278
                72.50275                       594.10699
                72.60274                       597.77036
                72.70273                       601.47353
                72.80272                       605.21718
                72.90271                       609.00199
                 73.0027                       612.82864
                73.10269                       616.69786
                73.20268                       620.61037
                73.30267                       624.56692
                73.40266                       628.56826
                73.50265                       632.61518
                73.60264                       636.70848
                73.70263                       640.84896
                73.80262                       645.03746
                73.90261                       649.27485
                 74.0026                       653.56199
                74.10259                       657.89979
                74.20258                       662.28915
                74.30257                       666.73103
                74.40256                       671.22637
                74.50255                       675.77618
                74.60254                       680.38146
                74.70253                       685.04325
                74.80252                       689.76262
                74.90251                       694.54064
                 75.0025                       699.37844
                75.10249                       704.27752
                75.20248                        709.2387
                75.30247                       714.26319
                75.40246                       719.35222
                75.50245                       724.50707
                75.60244                       729.72904
                75.70243                       735.01946
                75.80242                       740.37971
                75.90241                        745.8112
                 76.0024                       751.31537
                76.10239                       756.89372
                76.20238                       762.54776
                76.30237                       768.27908
                76.40236                       774.08928
                76.50235                       779.98003
                76.60234                       785.95303
                76.70233                       792.01004
                76.80232                       798.15285
                76.90231                       804.38334
                 77.0023                        810.7034
                77.10229                       817.11501
                77.20228                       823.62019
                77.30227                       830.22103
                77.40226                       836.91967
                77.50225                       843.71833
                77.60224                       850.61928
                77.70223                       857.62487
                77.80222                       864.73753
                77.90221                       871.95974
                 78.0022                        879.2941
                78.10219                       886.74324
                78.20218                       894.30991
                78.30217                       901.99695
                78.40216                       909.80726
                78.50215                       917.74386
                78.60214                       925.80988
                78.70213                       934.00851
                78.80212                        942.3431
                78.90211                       950.81707
                 79.0021                       959.43397
                79.10209                       968.19749
                79.20208                       977.11142
                79.30207                        986.1797
                79.40206                        995.4064
                79.50205                       1004.7957
                79.60204                       1014.3521
                79.70203                       1024.0799
                79.80202                        1033.984
                79.90201                       1044.0692
                  80.002                       1054.3404
                80.10199                       1064.8031
                80.20198                       1075.4625
                80.30197                       1086.3243
                80.40196                       1097.3945
                80.50195                       1108.6789
                80.60194                       1120.1841
                80.70193                       1131.9165
                80.80192                       1143.8829
                80.90191                       1156.0906
                 81.0019                       1168.5468
                81.10189                       1181.2594
                81.20188                       1194.2363
                81.30187                       1207.4859
                81.40186                       1221.0169
                81.50185                       1234.8384
                81.60184                       1248.9599
                81.70183                       1263.3914
                81.80182                       1278.1431
                81.90181                        1293.226
                 82.0018                       1308.6512
                82.10179                       1324.4307
                82.20178                       1340.5769
                82.30177                       1357.1027
                82.40176                       1374.0216
                82.50175                        1391.348
                82.60174                       1409.0968
                82.70173                       1427.2837
                82.80172                        1445.925
                82.90171                       1465.0382
                 83.0017                       1484.6414
                83.10169                       1504.7537
                83.20168                       1525.3952
                83.30167                       1546.5873
                83.40166                       1568.3521
                83.50165                       1590.7134
                83.60164                        1613.696
                83.70163                       1637.3263
                83.80162                       1661.6319
                83.90161                       1686.6424
                 84.0016                       1712.3889
                84.10159                       1738.9043
                84.20158                       1766.2238
                84.30157                       1794.3844
                84.40156                       1823.4256
                84.50155                       1853.3894
                84.60154                       1884.3205
                84.70153                       1916.2666
                84.80152                       1949.2784
                84.90151                       1983.4102
                 85.0015                       2018.7198
                85.10149                       2055.2695
                85.20148                       2093.1255
                85.30147                       2132.3593
                85.40146                       2173.0473
                85.50145                       2215.2718
                85.60144                       2259.1216
                85.70143                       2304.6921
                85.80142                       2352.0864
                85.90141                       2401.4163
                 86.0014                       2452.8025
                86.10139                       2506.3761
                86.20138                       2562.2795
                86.30137                       2620.6677
                86.40136                       2681.7098
                86.50135                       2745.5903
                86.60134                       2812.5114
                86.70133                       2882.6948
                86.80132                       2956.3842
                86.90131                       3033.8479
                 87.0013                       3115.3825
                87.10129                        3201.316
                87.20128                       3292.0128
                87.30127                        3387.878
                87.40126                       3489.3639
                87.50125                        3596.977
                87.60124                       3711.2858
                87.70123                        3832.931
                87.80122                       3962.6369
                87.90121                       4101.2258
                 88.0012                       4249.6344
                88.10119                       4408.9348
                88.20118                       4580.3591
                88.30117                       4765.3303
