        Frequency / MHz                Z1,1/abs,linear
                 53.0047                       415.01599
                53.10469                       418.73873
                53.20468                       422.52522
                53.30467                       426.37719
                53.40466                        430.2964
                53.50465                       434.28471
                53.60464                       438.34403
                53.70463                       442.47633
                53.80462                       446.68368
                53.90461                       450.96821
                 54.0046                       455.33214
                54.10459                       459.77776
                54.20458                       464.30748
                54.30457                       468.92377
                54.40456                       473.62924
                54.50455                       478.42655
                54.60454                       483.31853
                54.70453                       488.30807
                54.80452                       493.39822
                54.90451                       498.59213
                 55.0045                       503.89311
                55.10449                       509.30459
                55.20448                       514.83016
                55.30447                       520.47356
                55.40446                        526.2387
                55.50445                       532.12967
                55.60444                       538.15073
                55.70443                       544.30636
                55.80442                       550.60121
                55.90441                       557.04018
                 56.0044                        563.6284
                56.10439                       570.37123
                56.20438                        577.2743
                56.30437                        584.3435
                56.40436                       591.58505
                56.50435                       599.00546
                56.60434                       606.61155
                56.70433                       614.41054
                56.80432                          622.41
                56.90431                        630.6179
                 57.0043                       639.04264
                57.10429                       647.69309
                57.20428                        656.5786
                57.30427                       665.70904
                57.40426                       675.09486
                57.50425                        684.7471
                57.60424                       694.67743
                57.70423                       704.89824
                57.80422                       715.42265
                57.90421                       726.26459
                 58.0042                       737.43885
                58.10419                       748.96116
                58.20418                       760.84825
                58.30417                       773.11795
                58.40416                       785.78927
                58.50415                       798.88248
                58.60414                       812.41927
                58.70413                       826.42283
                58.80412                       840.91798
                58.90411                       855.93136
                 59.0041                       871.49154
                59.10409                       887.62925
                59.20408                       904.37757
                59.30407                       921.77215
                59.40406                       939.85145
                59.50405                       958.65708
                59.60404                       978.23407
                59.70403                       998.63125
                59.80402                       1019.9017
                59.90401                       1042.1031
                  60.004                       1065.2983
                60.10399                       1089.5562
                60.20398                        1114.952
                60.30397                        1141.568
                60.40396                        1169.495
                60.50395                       1198.8329
                60.60394                       1229.6918
                60.70393                        1262.194
                60.80392                       1296.4748
                60.90391                       1332.6851
                 61.0039                       1370.9932
                61.10389                       1411.5878
                61.20388                       1454.6805
                61.30387                       1500.5103
                61.40386                       1549.3474
                61.50385                       1601.4988
                61.60384                        1657.315
                61.70383                       1717.1974
                61.80382                       1781.6084
                61.90381                       1851.0835
                 62.0038                       1926.2456
                62.10379                       2007.8244
                62.20378                       2096.6803
                62.30377                       2193.8341
                62.40376                       2300.5074
                62.50375                       2418.1738
                62.60374                       2548.6275
                62.70373                       2694.0758
                62.80372                       2857.2649
                62.90371                       3041.6551
                 63.0037                       3251.6694
                63.10369                        3493.053
                63.20368                       3773.4072
                63.30367                       4103.0048
                63.40366                       4496.0773
                63.50365                       4972.9241
                63.60364                       5563.5328
                63.70363                       6314.1411
                63.80362                       7299.9685
                63.90361                       8652.1382
                 64.0036                       10621.452
                64.10359                       13755.234
                64.20358                       19519.013
                64.30357                       33606.078
                64.40356                       119188.66
                64.50355                       73996.361
                64.60354                       28567.548
                64.70353                       17672.863
                64.80352                       12787.774
                64.90351                       10015.482
                 65.0035                        8229.129
                65.10349                       6982.1802
                65.20348                       6062.3654
                65.30347                       5355.8721
                65.40346                       4796.1944
                65.50345                       4341.8684
                65.60344                       3965.7004
                65.70343                       3649.1138
                65.80342                       3378.9868
                65.90341                       3145.7873
                 66.0034                       2942.4237
