        Frequency / MHz                Z1,1/abs,linear
                43.60564                       180.58841
                43.70563                       180.65053
                43.80562                       180.71349
                43.90561                       180.77735
                 44.0056                       180.84216
                44.10559                         180.908
                44.20558                       180.97491
                44.30557                       181.04296
                44.40556                       181.11222
                44.50555                       181.18274
                44.60554                       181.25459
                44.70553                       181.32782
                44.80552                        181.4025
                44.90551                        181.4787
                 45.0055                       181.55646
                45.10549                       181.63586
                45.20548                       181.71695
                45.30547                        181.7998
                45.40546                       181.88446
                45.50545                       181.97099
                45.60544                       182.05946
                45.70543                       182.14991
                45.80542                       182.24241
                45.90541                       182.33701
                 46.0054                       182.43376
                46.10539                       182.53273
                46.20538                       182.63395
                46.30537                       182.73749
                46.40536                       182.84338
                46.50535                       182.95169
                46.60534                       183.06245
                46.70533                       183.17571
                46.80532                       183.29151
                46.90531                       183.40989
                 47.0053                        183.5309
                47.10529                       183.65456
                47.20528                       183.78091
                47.30527                       183.90999
                47.40526                       184.04182
                47.50525                       184.17643
                47.60524                       184.31384
                47.70523                       184.45409
                47.80522                       184.59718
                47.90521                       184.74314
                 48.0052                       184.89198
                48.10519                       185.04372
                48.20518                       185.19835
                48.30517                        185.3559
                48.40516                       185.51636
                48.50515                       185.67973
                48.60514                       185.84601
                48.70513                       186.01521
                48.80512                        186.1873
                48.90511                       186.36228
                 49.0051                       186.54014
                49.10509                       186.72087
                49.20508                       186.90443
                49.30507                       187.09082
                49.40506                       187.28001
                49.50505                       187.47196
                49.60504                       187.66666
                49.70503                       187.86407
                49.80502                       188.06415
                49.90501                       188.26687
                      50                       188.46186
                  50.005                       188.47219
                50.10499                        188.6802
                50.20498                       188.89072
                50.30497                        189.1037
                50.40496                       189.31911
                50.50495                       189.53688
                50.60494                       189.75697
                50.70493                       189.97932
                50.80492                       190.20388
                50.90491                       190.43058
                 51.0049                       190.65937
                51.10489                        190.8902
                51.20488                       191.12298
                51.30487                       191.35767
                51.40486                        191.5942
                51.50485                       191.83251
                51.60484                       192.07251
                51.70483                       192.31416
                51.80482                       192.55738
                51.90481                        192.8021
                 52.0048                       193.04825
                52.10479                       193.29577
                52.20478                       193.54458
                52.30477                       193.79461
                52.40476                       194.04579
                52.50475                       194.29806
                52.60474                       194.55134
                52.70473                       194.80555
                52.80472                       195.06064
                52.90471                       195.31653
                 53.0047                       195.57315
                53.10469                       195.83043
                53.20468                       196.08831
                53.30467                       196.34671
                53.40466                       196.60558
                53.50465                       196.86483
                53.60464                       197.12442
                53.70463                       197.38426
                53.80462                        197.6443
                53.90461                       197.90449
                 54.0046                       198.16474
                54.10459                       198.42501
                54.20458                       198.68523
                54.30457                       198.94535
                54.40456                       199.20531
                54.50455                       199.46505
                54.60454                       199.72451
                54.70453                       199.98366
                54.80452                       200.24242
                54.90451                       200.50075
                 55.0045                       200.75861
                55.10449                       201.01594
                55.20448                        201.2727
                55.30447                       201.52884
                55.40446                       201.78431
                55.50445                       202.03908
                55.60444                       202.29311
                55.70443                       202.54634
                55.80442                       202.79875
                55.90441                        203.0503
                 56.0044                       203.30094
                56.10439                       203.55066
                56.20438                        203.7994
                56.30437                       204.04715
                56.40436                       204.29386
                56.50435                       204.53952
                56.60434                       204.78409
                56.70433                       205.02754
                56.80432                       205.26985
                56.90431                         205.511
                 57.0043                       205.75096
                57.10429                        205.9897
                57.20428                       206.22722
                57.30427                       206.46348
                57.40426                       206.69847
                57.50425                       206.93217
                57.60424                       207.16456
                57.70423                       207.39564
                57.80422                       207.62537
                57.90421                       207.85376
                 58.0042                       208.08078
                58.10419                       208.30642
                58.20418                       208.53068
                58.30417                       208.75354
                58.40416                       208.97499
                58.50415                       209.19503
                58.60414                       209.41364
                58.70413                       209.63082
                58.80412                       209.84656
                58.90411                       210.06086
                 59.0041                       210.27371
                59.10409                       210.48511
                59.20408                       210.69505
                59.30407                       210.90353
                59.40406                       211.11054
                59.50405                       211.31609
                59.60404                       211.52018
                59.70403                       211.72279
                59.80402                       211.92394
                59.90401                       212.12362
                  60.004                       212.32183
                60.10399                       212.51858
                60.20398                       212.71386
                60.30397                       212.90767
                60.40396                       213.10003
                60.50395                       213.29092
                60.60394                       213.48035
                60.70393                       213.66834
                60.80392                       213.85487
                60.90391                       214.04005
                 61.0039                        214.2238
                61.10389                        214.4061
                61.20388                       214.58697
                61.30387                       214.76641
                61.40386                       214.94443
                61.50385                       215.12103
                61.60384                       215.29621
                61.70383                       215.46999
                61.80382                       215.64237
                61.90381                       215.81334
                 62.0038                       215.98293
                62.10379                       216.15114
                62.20378                       216.31796
                62.30377                       216.48342
                62.40376                       216.64751
                62.50375                       216.81025
                62.60374                       216.97163
                62.70373                       217.13167
                62.80372                       217.29038
                62.90371                       217.44775
                 63.0037                        217.6038
                63.10369                       217.75854
                63.20368                       217.91197
                63.30367                        218.0641
                63.40366                       218.21493
                63.50365                       218.36449
                63.60364                       218.51276
                63.70363                       218.65976
                63.80362                        218.8055
                63.90361                       218.94998
                 64.0036                       219.09322
                64.10359                       219.23522
                64.20358                       219.37598
                64.30357                       219.51552
                64.40356                       219.65384
                64.50355                       219.79095
                64.60354                       219.92686
                64.70353                       220.06158
                64.80352                        220.1951
                64.90351                       220.32745
                 65.0035                       220.45863
                65.10349                       220.58864
                65.20348                        220.7175
                65.30347                        220.8452
                65.40346                       220.97177
                65.50345                        221.0972
                65.60344                        221.2215
                65.70343                       221.34468
                65.80342                       221.46675
                65.90341                       221.58772
                 66.0034                       221.70758
                66.10339                       221.82636
                66.20338                       221.94405
                66.30337                       222.06067
                66.40336                       222.17621
                66.50335                        222.2907
                66.60334                       222.40412
                66.70333                        222.5165
                66.80332                       222.62784
                66.90331                       222.73814
                 67.0033                       222.84742
                67.10329                       222.95567
                67.20328                       223.06291
                67.30327                       223.16914
                67.40326                       223.27437
                67.50325                        223.3786
                67.60324                       223.48185
                67.70323                       223.58411
                67.80322                        223.6854
                67.90321                       223.78572
                 68.0032                       223.88508
                68.10319                       223.98348
                68.20318                       224.08092
                68.30317                       224.17743
                68.40316                         224.273
                68.50315                       224.36763
                68.60314                       224.46134
                68.70313                       224.55412
                68.80312                         224.646
                68.90311                       224.73696
                 69.0031                       224.82702
                69.10309                       224.91618
                69.20308                       225.00446
                69.30307                       225.09184
                69.40306                       225.17835
                69.50305                       225.26398
                69.60304                       225.34875
                69.70303                       225.43264
                69.80302                       225.51568
                69.90301                       225.59787
                  70.003                       225.67921
                70.10299                       225.75971
                70.20298                       225.83937
                70.30297                        225.9182
                70.40296                        225.9962
                70.50295                       226.07338
                70.60294                       226.14974
                70.70293                       226.22529
                70.80292                       226.30003
                70.90291                       226.37397
                 71.0029                       226.44711
                71.10289                       226.51947
                71.20288                       226.59103
                71.30287                       226.66181
                71.40286                       226.73181
                71.50285                       226.80104
                71.60284                        226.8695
                71.70283                       226.93719
                71.80282                       227.00413
                71.90281                       227.07031
                 72.0028                       227.13574
                72.10279                       227.20042
                72.20278                       227.26436
                72.30277                       227.32756
                72.40276                       227.39003
                72.50275                       227.45176
                72.60274                       227.51278
                72.70273                       227.57307
                72.80272                       227.63264
                72.90271                       227.69151
                 73.0027                       227.74966
                73.10269                       227.80711
                73.20268                       227.86385
                73.30267                       227.91991
                73.40266                       227.97526
                73.50265                       228.02993
                73.60264                       228.08392
                73.70263                       228.13722
                73.80262                       228.18985
                73.90261                        228.2418
                 74.0026                       228.29308
                74.10259                        228.3437
                74.20258                       228.39365
                74.30257                       228.44295
                74.40256                       228.49159
                74.50255                       228.53958
                74.60254                       228.58692
                74.70253                       228.63362
                74.80252                       228.67967
                74.90251                       228.72509
                 75.0025                       228.76988
                75.10249                       228.81403
                75.20248                       228.85756
                75.30247                       228.90046
                75.40246                       228.94275
                75.50245                       228.98441
                75.60244                       229.02547
                75.70243                       229.06591
                75.80242                       229.10575
                75.90241                       229.14498
                 76.0024                       229.18361
                76.10239                       229.22164
                76.20238                       229.25908
                76.30237                       229.29593
                76.40236                       229.33219
                76.50235                       229.36787
                76.60234                       229.40296
                76.70233                       229.43748
                76.80232                       229.47142
                76.90231                       229.50479
                 77.0023                       229.53759
                77.10229                       229.56982
                77.20228                       229.60148
                77.30227                       229.63259
                77.40226                       229.66314
                77.50225                       229.69313
                77.60224                       229.72258
                77.70223                       229.75147
                77.80222                       229.77982
                77.90221                       229.80762
                 78.0022                       229.83488
                78.10219                       229.86161
                78.20218                        229.8878
                78.30217                       229.91345
                78.40216                       229.93858
                78.50215                       229.96318
                78.60214                       229.98726
                78.70213                       230.01081
                78.80212                       230.03385
                78.90211                       230.05637
                 79.0021                       230.07846
                79.10209                       230.10004
                79.20208                       230.12111
                79.30207                       230.14167
                79.40206                       230.16173
                79.50205                       230.18129
                79.60204                       230.20035
                79.70203                       230.21892
                79.80202                       230.23699
                79.90201                       230.25458
                  80.002                       230.27167
                80.10199                       230.28828
                80.20198                       230.30441
                80.30197                       230.32006
                80.40196                       230.33522
                80.50195                       230.34992
                80.60194                       230.36414
                80.70193                       230.37788
                80.80192                       230.39116
                80.90191                       230.40398
                 81.0019                       230.41633
                81.10189                       230.42821
                81.20188                       230.43964
                81.30187                       230.45061
                81.40186                       230.46113
                81.50185                        230.4712
                81.60184                       230.48081
                81.70183                       230.48998
                81.80182                        230.4987
                81.90181                       230.50698
                 82.0018                       230.51482
                82.10179                       230.52222
                82.20178                       230.52918
                82.30177                       230.53571
                82.40176                       230.54181
                82.50175                       230.54747
                82.60174                       230.55271
                82.70173                       230.55752
                82.80172                       230.56191
                82.90171                       230.56588
                 83.0017                       230.56943
                83.10169                       230.57256
                83.20168                       230.57528
                83.30167                       230.57758
                83.40166                       230.57948
                83.50165                       230.58096
                83.60164                       230.58204
                83.70163                       230.58271
                83.80162                       230.58298
                83.90161                       230.58286
                 84.0016                       230.58233
                84.10159                        230.5814
                84.20158                       230.58008
                84.30157                       230.57837
                84.40156                       230.57627
                84.50155                       230.57378
                84.60154                       230.57091
                84.70153                       230.56764
                84.80152                         230.564
                84.90151                       230.55998
                 85.0015                       230.55557
                85.10149                        230.5508
                85.20148                       230.54564
                85.30147                       230.54011
                85.40146                       230.53422
                85.50145                       230.52795
                85.60144                       230.52132
                85.70143                       230.51432
                85.80142                       230.50695
                85.90141                       230.49923
                 86.0014                       230.49115
                86.10139                        230.4827
                86.20138                       230.47391
                86.30137                       230.46475
                86.40136                       230.45525
                86.50135                        230.4454
                86.60134                       230.43519
                86.70133                       230.42464
                86.80132                       230.41375
                86.90131                       230.40251
                 87.0013                       230.39093
                87.10129                       230.37901
                87.20128                       230.36675
                87.30127                       230.35416
                87.40126                       230.34123
                87.50125                       230.32797
                87.60124                       230.31438
                87.70123                       230.30046
                87.80122                       230.28621
                87.90121                       230.27163
                 88.0012                       230.25674
                88.10119                       230.24152
                88.20118                       230.22598
                88.30117                       230.21012
                88.40116                       230.19394
                88.50115                       230.17744
                88.60114                       230.16064
                88.70113                       230.14352
                88.80112                       230.12609
                88.90111                       230.10835
                 89.0011                       230.09031
                89.10109                       230.07195
                89.20108                        230.0533
                89.30107                       230.03434
                89.40106                       230.01508
                89.50105                       229.99552
                89.60104                       229.97567
                89.70103                       229.95552
                89.80102                       229.93507
                89.90101                       229.91433
                  90.001                        229.8933
                90.10099                       229.87199
                90.20098                       229.85038
                90.30097                       229.82848
                90.40096                       229.80631
                90.50095                       229.78384
                90.60094                        229.7611
                90.70093                       229.73808
                90.80092                       229.71477
                90.90091                       229.69119
                 91.0009                       229.66734
                91.10089                       229.64321
                91.20088                       229.61881
                91.30087                       229.59413
                91.40086                       229.56919
                91.50085                       229.54398
                91.60084                        229.5185
                91.70083                       229.49276
                91.80082                       229.46675
                91.90081                       229.44048
                 92.0008                       229.41395
                92.10079                       229.38716
                92.20078                       229.36012
                92.30077                       229.33281
                92.40076                       229.30525
                92.50075                       229.27744
                92.60074                       229.24938
                92.70073                       229.22106
                92.80072                        229.1925
                92.90071                       229.16369
                 93.0007                       229.13463
                93.10069                       229.10532
                93.20068                       229.07578
                93.30067                       229.04599
                93.40066                       229.01596
                93.50065                       228.98569
                93.60064                       228.95518
                93.70063                       228.92444
                93.80062                       228.89346
                93.90061                       228.86224
                 94.0006                        228.8308
                94.10059                       228.79912
                94.20058                       228.76721
                94.30057                       228.73507
                94.40056                       228.70271
                94.50055                       228.67012
                94.60054                       228.63731
                94.70053                       228.60427
                94.80052                       228.57101
                94.90051                       228.53753
                 95.0005                       228.50383
                95.10049                       228.46991
                95.20048                       228.43578
                95.30047                       228.40143
                95.40046                       228.36686
                95.50045                       228.33209
                95.60044                        228.2971
                95.70043                        228.2619
                95.80042                       228.22649
                95.90041                       228.19087
                 96.0004                       228.15505
                96.10039                       228.11902
                96.20038                       228.08279
                96.30037                       228.04636
                96.40036                       228.00972
                96.50035                       227.97288
                96.60034                       227.93585
                96.70033                       227.89861
                96.80032                       227.86118
                96.90031                       227.82355
                 97.0003                       227.78573
                97.10029                       227.74772
                97.20028                       227.70951
                97.30027                       227.67112
                97.40026                       227.63253
                97.50025                       227.59376
                97.60024                       227.55479
                97.70023                       227.51565
                97.80022                       227.47631
                97.90021                        227.4368
                 98.0002                        227.3971
                98.10019                       227.35722
                98.20018                       227.31716
                98.30017                       227.27692
                98.40016                        227.2365
                98.50015                       227.19591
                98.60014                       227.15514
                98.70013                       227.11419
                98.80012                       227.07308
                98.90011                       227.03179
                 99.0001                       226.99032
                99.10009                       226.94869
                99.20008                       226.90689
                99.30007                       226.86492
                99.40006                       226.82279
                99.50005                       226.78049
                99.60004                       226.73802
                99.70003                       226.69539
                99.80002                        226.6526
                99.90001                       226.60965
                     100                       226.56654

