        Frequency / MHz                Z1,1/abs,linear
                38.10619                       277.67356
                38.20618                       278.75944
                38.30617                       279.84699
                38.40616                       280.93619
                38.50615                       282.02701
                38.60614                       283.11941
                38.70613                       284.21336
                38.80612                       285.30883
                38.90611                       286.40577
                 39.0061                       287.50415
                39.10609                       288.60394
                39.20608                       289.70508
                39.30607                       290.80755
                39.40606                        291.9113
                39.50605                       293.01629
                39.60604                       294.12247
                39.70603                        295.2298
                39.80602                       296.33823
                39.90601                       297.44773
                  40.006                       298.55823
                40.10599                       299.66969
                40.20598                       300.78205
                40.30597                       301.89528
                40.40596                       303.00931
                40.50595                       304.12408
                40.60594                       305.23956
                40.70593                       306.35566
                40.80592                       307.47235
                40.90591                       308.58956
                 41.0059                       309.70722
                41.10589                       310.82528
                41.20588                       311.94367
                41.30587                       313.06233
                41.40586                       314.18119
                41.50585                       315.30018
                41.60584                       316.41924
                41.70583                       317.53829
                41.80582                       318.65726
                41.90581                       319.77607
                 42.0058                       320.89466
                42.10579                       322.01294
                42.20578                       323.13084
                42.30577                       324.24828
                42.40576                       325.36517
                42.50575                       326.48143
                42.60574                       327.59698
                42.70573                       328.71173
                42.80572                        329.8256
                42.90571                       330.93849
                 43.0057                       332.05031
                43.10569                       333.16098
                43.20568                       334.27039
                43.30567                       335.37845
                43.40566                       336.48506
                43.50565                       337.59013
                43.60564                       338.69354
                43.70563                       339.79521
                43.80562                       340.89502
                43.90561                       341.99287
                 44.0056                       343.08865
                44.10559                       344.18225
                44.20558                       345.27356
                44.30557                       346.36246
                44.40556                       347.44885
                44.50555                        348.5326
                44.60554                       349.61359
                44.70553                       350.69172
                44.80552                       351.76684
                44.90551                       352.83885
                 45.0055                       353.90762
                45.10549                       354.97301
                45.20548                        356.0349
                45.30547                       357.09316
                45.40546                       358.14766
                45.50545                       359.19827
                45.60544                       360.24484
                45.70543                       361.28724
                45.80542                       362.32534
                45.90541                       363.35899
                 46.0054                       364.38804
                46.10539                       365.41237
                46.20538                       366.43182
                46.30537                       367.44624
                46.40536                       368.45549
                46.50535                       369.45942
                46.60534                       370.45788
                46.70533                        371.4507
                46.80532                       372.43775
                46.90531                       373.41887
                 47.0053                       374.39389
                47.10529                       375.36266
                47.20528                       376.32503
                47.30527                       377.28082
                47.40526                       378.22989
                47.50525                       379.17206
                47.60524                       380.10717
                47.70523                       381.03506
                47.80522                       381.95556
                47.90521                       382.86851
                 48.0052                       383.77373
                48.10519                       384.67107
                48.20518                       385.56034
                48.30517                       386.44138
                48.40516                       387.31402
                48.50515                       388.17809
                48.60514                       389.03341
                48.70513                       389.87981
                48.80512                       390.71713
                48.90511                       391.54518
                 49.0051                       392.36379
                49.10509                        393.1728
                49.20508                       393.97202
                49.30507                       394.76128
                49.40506                       395.54041
                49.50505                       396.30924
                49.60504                       397.06758
                49.70503                       397.81527
                49.80502                       398.55214
                49.90501                       399.27802
                  50.005                       399.99272
                50.10499                       401.48117
                50.20498                       402.96392
                50.30497                       404.44075
                50.40496                       405.91147
                50.50495                       407.37586
                50.60494                       408.83371
                50.70493                       410.28483
                50.80492                       411.72901
                50.90491                       413.16603
                 51.0049                       414.59569
                51.10489                       416.01778
                51.20488                        417.4321
                51.30487                       418.83844
                51.40486                       420.23658
                51.50485                       421.62633
                51.60484                       423.00748
                51.70483                       424.37982
                51.80482                       425.74314
                51.90481                       427.09725
                 52.0048                       428.44193
                52.10479                       429.77699
                52.20478                       431.10222
                52.30477                       432.41743
                52.40476                       433.72242
                52.50475                       435.01698
