36144163, 2.2995E+2,
36206644, 2.3062E+2,
36269125, 2.3132E+2,
36331606, 2.3196E+2,
36394088, 2.3223E+2,
36456569, 2.3264E+2,
36519050, 2.334E+2,
36581531, 2.343E+2,
36644013, 2.3618E+2,
36706494, 2.352E+2,
36768975, 2.3579E+2,
36831456, 2.3698E+2,
36893938, 2.3738E+2,
36956419, 2.3784E+2,
37018900, 2.3906E+2,
37081381, 2.3933E+2,
37143863, 2.3989E+2,
37206344, 2.4067E+2,
37268825, 2.4065E+2,
37331306, 2.4184E+2,
37393788, 2.4232E+2,
37456269, 2.4304E+2,
37518750, 2.4402E+2,
37581231, 2.4431E+2,
37643713, 2.4527E+2,
37706194, 2.4557E+2,
37768675, 2.4655E+2,
37831156, 2.4668E+2,
37893638, 2.4798E+2,
37956119, 2.4841E+2,
38018600, 2.4977E+2,
38081081, 2.4979E+2,
38143563, 2.5034E+2,
38206044, 2.5176E+2,
38268525, 2.5186E+2,
38331006, 2.5227E+2,
38393488, 2.5297E+2,
38455969, 2.537E+2,
38518450, 2.5493E+2,
38580931, 2.5559E+2,
38643413, 2.5625E+2,
38705894, 2.5684E+2,
38768375, 2.5694E+2,
38830856, 2.5791E+2,
38893338, 2.5967E+2,
38955819, 2.5953E+2,
39018300, 2.6016E+2,
39080781, 2.6089E+2,
39143263, 2.6167E+2,
39205744, 2.6236E+2,
39268225, 2.6277E+2,
39330706, 2.6319E+2,
39393188, 2.6481E+2,
39455669, 2.6472E+2,
39518150, 2.6575E+2,
39580631, 2.6658E+2,
39643113, 2.6683E+2,
39705594, 2.68E+2,
39768075, 2.6797E+2,
39830556, 2.6867E+2,
39893038, 2.7056E+2,
39955519, 2.7013E+2,
40018000, 2.7141E+2,
40080481, 2.7184E+2,
40142963, 2.73E+2,
40205444, 2.752E+2,
40267925, 2.7427E+2,
40330406, 2.7513E+2,
40392888, 2.7564E+2,
40455369, 2.7625E+2,
40517850, 2.7713E+2,
40580331, 2.7816E+2,
40642813, 2.7925E+2,
40705294, 2.7961E+2,
40767775, 2.7952E+2,
40830256, 2.8116E+2,
40892738, 2.8161E+2,
40955219, 2.8256E+2,
41017700, 2.8242E+2,
41080181, 2.8377E+2,
41142663, 2.8486E+2,
41205144, 2.8591E+2,
41267625, 2.8636E+2,
41330106, 2.8767E+2,
41392588, 2.8792E+2,
41455069, 2.8909E+2,
41517550, 2.8938E+2,
41580031, 2.9044E+2,
41642513, 2.9106E+2,
41704994, 2.9128E+2,
41767475, 2.9244E+2,
41829956, 2.9389E+2,
41892438, 2.9395E+2,
41954919, 2.9492E+2,
42017400, 2.957E+2,
42079881, 2.9666E+2,
42142363, 2.9666E+2,
42204844, 2.9886E+2,
42267325, 2.9942E+2,
42329806, 2.9975E+2,
42392288, 3.0059E+2,
42454769, 3.0256E+2,
42517250, 3.0305E+2,
42579731, 3.0334E+2,
42642213, 3.0438E+2,
42704694, 3.052E+2,
42767175, 3.0495E+2,
42829656, 3.0634E+2,
42892138, 3.0772E+2,
42954619, 3.0823E+2,
43017100, 3.0872E+2,
43079581, 3.1045E+2,
43142063, 3.1123E+2,
43204544, 3.1125E+2,
43267025, 3.1292E+2,
43329506, 3.127E+2,
43391988, 3.1345E+2,
43454469, 3.1467E+2,
43516950, 3.155E+2,
43579431, 3.1694E+2,
43641913, 3.1684E+2,
43704394, 3.1775E+2,
43766875, 3.1863E+2,
43829356, 3.198E+2,
43891838, 3.2117E+2,
43954319, 3.2213E+2,
44016800, 3.2239E+2,
44079281, 3.2336E+2,
44141763, 3.2383E+2,
44204244, 3.2527E+2,
44266725, 3.2598E+2,
44329206, 3.2722E+2,
44391688, 3.2744E+2,
44454169, 3.2922E+2,
44516650, 3.29E+2,
44579131, 3.3091E+2,
44641613, 3.3273E+2,
44704094, 3.3308E+2,
44766575, 3.3433E+2,
44829056, 3.3433E+2,
44891538, 3.3545E+2,
44954019, 3.3659E+2,
45016500, 3.3686E+2,
45078981, 3.378E+2,
45141463, 3.3975E+2,
45203944, 3.4127E+2,
45266425, 3.4127E+2,
45328906, 3.4175E+2,
45391388, 3.4378E+2,
45453869, 3.4353E+2,
45516350, 3.4609E+2,
45578831, 3.4592E+2,
45641313, 3.4744E+2,
45703794, 3.4778E+2,
45766275, 3.4975E+2,
45828756, 3.5066E+2,
45891238, 3.513E+2,
45953719, 3.5247E+2,
46016200, 3.5444E+2,
46078681, 3.543E+2,
46141163, 3.5628E+2,
46203644, 3.5723E+2,
46266125, 3.5894E+2,
46328606, 3.5958E+2,
46391088, 3.6103E+2,
46453569, 3.6219E+2,
46516050, 3.642E+2,
46578531, 3.6602E+2,
46641013, 3.6616E+2,
46703494, 3.6797E+2,
46765975, 3.6973E+2,
46828456, 3.7045E+2,
46890938, 3.7227E+2,
46953419, 3.7227E+2,
47015900, 3.73E+2,
47078381, 3.7608E+2,
47140863, 3.7608E+2,
47203344, 3.7725E+2,
47265825, 3.7773E+2,
47328306, 3.7827E+2,
47390788, 3.7905E+2,
47453269, 3.8022E+2,
47515750, 3.8106E+2,
47578231, 3.8272E+2,
47640713, 3.8238E+2,
47703194, 3.8178E+2,
47765675, 3.8272E+2,
47828156, 3.8653E+2,
47890638, 3.8633E+2,
47953119, 3.8638E+2,
48015600, 3.8877E+2,
48078081, 3.8741E+2,
48140563, 3.8823E+2,
48203044, 3.9063E+2,
48265525, 3.9233E+2,
48328006, 3.9209E+2,
48390488, 3.9223E+2,
48452969, 3.9272E+2,
48515450, 3.9375E+2,
48577931, 3.9623E+2,
48640413, 3.9678E+2,
48702894, 3.9708E+2,
48765375, 3.98E+2,
48827856, 3.9903E+2,
48890338, 4.0059E+2,
48952819, 4.022E+2,
49015300, 4.0225E+2,
49077781, 4.0225E+2,
49140263, 4.063E+2,
49202744, 4.06E+2,
49265225, 4.0655E+2,
49327706, 4.0552E+2,
49390188, 4.0825E+2,
49452669, 4.0795E+2,
49515150, 4.1172E+2,
49577631, 4.1231E+2,
49640113, 4.1259E+2,
49702594, 4.1303E+2,
49765075, 4.1509E+2,
49827556, 4.1533E+2,
49890038, 4.1772E+2,
49952519, 4.1944E+2,
50015000, 4.2091E+2,
50077481, 4.2158E+2,
50139963, 4.228E+2,
50202444, 4.2422E+2,
50264925, 4.2373E+2,
50327406, 4.2442E+2,
50389888, 4.2656E+2,
50452369, 4.2798E+2,
50514850, 4.2734E+2,
50577331, 4.3111E+2,
50639813, 4.3223E+2,
50702294, 4.3134E+2,
50764775, 4.3295E+2,
50827256, 4.3302E+2,
50889738, 4.3608E+2,
50952219, 4.3731E+2,
51014700, 4.3677E+2,
51077181, 4.3667E+2,
51139663, 4.3853E+2,
51202144, 4.4194E+2,
51264625, 4.4414E+2,
51327106, 4.4331E+2,
51389588, 4.4233E+2,
51452069, 4.4678E+2,
51514550, 4.4639E+2,
51577031, 4.4991E+2,
51639513, 4.4897E+2,
51701994, 4.4991E+2,
51764475, 4.5317E+2,
51826956, 4.5503E+2,
51889438, 4.5533E+2,
51951919, 4.5513E+2,
52014400, 4.5528E+2,
52076881, 4.5747E+2,
52139363, 4.6064E+2,
52201844, 4.6025E+2,
52264325, 4.5997E+2,
52326806, 4.6153E+2,
52389288, 4.6466E+2,
52451769, 4.6588E+2,
52514250, 4.67E+2,
52576731, 4.6748E+2,
52639213, 4.6797E+2,
52701694, 4.7075E+2,
52764175, 4.7088E+2,
52826656, 4.7603E+2,
52889138, 4.7302E+2,
52951619, 4.7302E+2,
53014100, 4.7505E+2,
53076581, 4.7461E+2,
53139063, 4.7856E+2,
53201544, 4.7791E+2,
53264025, 4.783E+2,
53326506, 4.8203E+2,
53388988, 4.812E+2,
53451469, 4.8238E+2,
53513950, 4.8608E+2,
53576431, 4.8658E+2,
53638913, 4.8736E+2,
53701394, 4.8906E+2,
53763875, 4.878E+2,
53826356, 4.9048E+2,
53888838, 4.9127E+2,
53951319, 4.9244E+2,
54013800, 4.9614E+2,
54076281, 4.978E+2,
54138763, 4.997E+2,
54201244, 5.0005E+2,
54263725, 5.0069E+2,
54326206, 5.0005E+2,
54388688, 5.0273E+2,
54451169, 5.0547E+2,
54513650, 5.0366E+2,
54576131, 5.0806E+2,
54638613, 5.0972E+2,
54701094, 5.1036E+2,
54763575, 5.0869E+2,
54826056, 5.1103E+2,
54888538, 5.1544E+2,
54951019, 5.1322E+2,
55013500, 5.1937E+2,
55075981, 5.1656E+2,
55138463, 5.1753E+2,
55200944, 5.1947E+2,
55263425, 5.2144E+2,
55325906, 5.2091E+2,
55388388, 5.245E+2,
55450869, 5.1866E+2,
55513350, 5.2534E+2,
55575831, 5.2494E+2,
55638313, 5.2588E+2,
55700794, 5.2884E+2,
55763275, 5.2847E+2,
55825756, 5.3106E+2,
55888238, 5.3141E+2,
55950719, 5.3428E+2,
56013200, 5.3244E+2,
56075681, 5.3578E+2,
56138163, 5.3187E+2,
56200644, 5.3603E+2,
56263125, 5.3847E+2,
56325606, 5.3847E+2,
56388088, 5.3991E+2,
56450569, 5.37E+2,
56513050, 5.4044E+2,
56575531, 5.4078E+2,
56638013, 5.4863E+2,
56700494, 5.4688E+2,
56762975, 5.4638E+2,
56825456, 5.52E+2,
56887938, 5.4716E+2,
56950419, 5.5059E+2,
57012900, 5.4931E+2,
57075381, 5.5225E+2,
57137863, 5.4928E+2,
57200344, 5.5747E+2,
57262825, 5.52E+2,
57325306, 5.5531E+2,
57387788, 5.5678E+2,
57450269, 5.5497E+2,
57512750, 5.5738E+2,
57575231, 5.6231E+2,
57637713, 5.6034E+2,
57700194, 5.6156E+2,
57762675, 5.6709E+2,
57825156, 5.6806E+2,
57887638, 5.6769E+2,
57950119, 5.6734E+2,
58012600, 5.7006E+2,
58075081, 5.6928E+2,
58137563, 5.7013E+2,
58200044, 5.6713E+2,
58262525, 5.7238E+2,
58325006, 5.7413E+2,
58387488, 5.7438E+2,
58449969, 5.6778E+2,
58512450, 5.7241E+2,
58574931, 5.7103E+2,
58637413, 5.7988E+2,
58699894, 5.7875E+2,
58762375, 5.7162E+2,
58824856, 5.8578E+2,
58887338, 5.7916E+2,
58949819, 5.7463E+2,
59012300, 5.84E+2,
59074781, 5.8253E+2,
59137263, 5.8647E+2,
59199744, 5.8334E+2,
59262225, 5.8566E+2,
59324706, 5.9347E+2,
59387188, 5.8344E+2,
59449669, 5.8341E+2,
59512150, 5.8525E+2,
59574631, 5.8594E+2,
59637113, 5.9003E+2,
59699594, 5.9191E+2,
59762075, 5.8544E+2,
59824556, 5.9375E+2,
59887038, 6.0147E+2,
59949519, 5.8803E+2,
60012000, 5.9141E+2,
60074481, 5.8634E+2,
60136963, 5.8341E+2,
60199444, 5.9488E+2,
60261925, 5.9263E+2,
60324406, 5.8891E+2,
60386888, 5.9784E+2,
60449369, 5.9713E+2,
60511850, 5.9459E+2,
60574331, 6.0009E+2,
60636813, 5.9322E+2,
60699294, 5.9263E+2,
60761775, 5.9706E+2,
60824256, 5.9375E+2,
60886738, 5.9453E+2,
60949219, 5.9566E+2,
61011700, 5.9063E+2,
61074181, 6.0084E+2,
61136663, 5.9281E+2,
61199144, 5.8966E+2,
61261625, 5.8756E+2,
61324106, 5.9688E+2,
61386588, 5.9488E+2,
61449069, 5.9356E+2,
61511550, 5.88E+2,
61574031, 5.9359E+2,
61636513, 5.9253E+2,
61698994, 5.8856E+2,
61761475, 5.8231E+2,
61823956, 5.8906E+2,
61886438, 5.8878E+2,
61948919, 5.8613E+2,
62011400, 5.87E+2,
62073881, 5.8472E+2,
62136363, 5.8766E+2,
62198844, 5.8975E+2,
62261325, 5.8844E+2,
62323806, 5.8263E+2,
62386288, 5.8756E+2,
62448769, 5.7594E+2,
62511250, 5.7728E+2,
62573731, 5.81E+2,
62636213, 5.7797E+2,
62698694, 5.7081E+2,
62761175, 5.7519E+2,
62823656, 5.7584E+2,
62886138, 5.7172E+2,
62948619, 5.79E+2,
