        Frequency / MHz                Z1,1/abs,linear
                49.20508                       215.64708
                49.30507                       216.44725
                49.40506                       217.25099
                49.50505                       218.05839
                49.60504                       218.86954
                49.70503                       219.68465
                49.80502                       220.50409
                49.90501                       221.32846
                      50                       222.11634
                  50.005                       222.15791
                50.10499                       222.98901
                50.20498                       223.81848
                50.30497                       224.65096
                50.40496                       225.48869
                50.50495                        226.3313
                50.60494                       227.17834
                50.70493                       228.02958
                50.80492                        228.8849
                50.90491                       229.74426
                 51.0049                       230.60766
                51.10489                       231.47511
                51.20488                       232.34662
                51.30487                       233.22221
                51.40486                       234.10193
                51.50485                       234.98578
                51.60484                       235.87381
                51.70483                       236.76605
                51.80482                       237.66252
                51.90481                       238.56327
                 52.0048                       239.46832
                52.10479                       240.37771
                52.20478                       241.29148
                52.30477                       242.20966
                52.40476                       243.13228
                52.50475                       244.05939
                52.60474                       244.99102
                52.70473                       245.92721
                52.80472                         246.868
                52.90471                       247.81342
                 53.0047                       248.76351
                53.10469                       249.71831
                53.20468                       250.67787
                53.30467                       251.64222
                53.40466                        252.6114
                53.50465                       253.58545
                53.60464                       254.56454
                53.70463                       255.54858
                53.80462                       256.53762
                53.90461                       257.53171
                 54.0046                       258.53088
                54.10459                       259.53518
                54.20458                       260.54466
                54.30457                       261.55935
                54.40456                        262.5793
                54.50455                       263.60457
                54.60454                       264.63519
                54.70453                       265.67121
                54.80452                       266.71269
                54.90451                       267.75966
                 55.0045                       268.81217
                55.10449                       269.87028
                55.20448                       270.93404
                55.30447                       272.00349
                55.40446                       273.07869
                55.50445                       274.15968
                55.60444                       275.24652
                55.70443                       276.33927
                55.80442                       277.43797
                55.90441                       278.54267
                 56.0044                       279.65344
                56.10439                       280.77033
                56.20438                       281.89339
                56.30437                       283.02268
                56.40436                       284.15826
                56.50435                       285.30019
                56.60434                       286.44851
                56.70433                        287.6033
                56.80432                       288.76461
                56.90431                       289.93251
                 57.0043                       291.10705
                57.10429                       292.28829
                57.20428                       293.47631
                57.30427                       294.67116
                57.40426                       295.87291
                57.50425                       297.08162
                57.60424                       298.29735
                57.70423                       299.52019
                57.80422                       300.75019
                57.90421                       301.98742
                 58.0042                       303.23195
                58.10419                       304.48385
                58.20418                        305.7432
                58.30417                       307.01006
                58.40416                       308.28452
                58.50415                       309.56663
                58.60414                       310.85648
                58.70413                       312.15414
                58.80412                        313.4597
                58.90411                       314.77322
                 59.0041                       316.09479
                59.10409                       317.42449
                59.20408                       318.76239
                59.30407                       320.10859
                59.40406                       321.46316
                59.50405                       322.82618
                59.60404                       324.19775
                59.70403                       325.57795
                59.80402                       326.96686
                59.90401                       328.36459
                  60.004                        329.7712
                60.10399                       331.18681
                60.20398                       332.61149
                60.30397                       334.04535
                60.40396                       335.48847
                60.50395                       336.94097
                60.60394                       338.40292
                60.70393                       339.87444
                60.80392                       341.35561
                60.90391                       342.84656
                 61.0039                       344.34736
                61.10389                       345.85815
                61.20388                         347.379
                61.30387                       348.91005
                61.40386                       350.45139
                61.50385                       352.00313
                61.60384                        353.5654
                61.70383                       355.13829
                61.80382                       356.72193
                61.90381                       358.31644
                 62.0038                       359.92193
                62.10379                       361.53852
                62.20378                       363.16635
                62.30377                       364.80552
                62.40376                       366.45617
                62.50375                       368.11842
                62.60374                       369.79241
                62.70373                       371.47826
                62.80372                       373.17612
                62.90371                       374.88611
                 63.0037                       376.60837
                63.10369                       378.34304
                63.20368                       380.09027
                63.30367                        381.8502
                63.40366                       383.62298
                63.50365                       385.40875
                63.60364                       387.20766
                63.70363                       389.01987
                63.80362                       390.84554
                63.90361                       392.68481
                 64.0036                       394.53786
                64.10359                       396.40484
                64.20358                       398.28592
                64.30357                       400.18127
                64.40356                       402.09105
                64.50355                       404.01545
                64.60354                       405.95464
                64.70353                       407.90879
                64.80352                        409.8781
                64.90351                       411.86273
                 65.0035                       413.86289
                65.10349                       415.87877
                65.20348                       417.91055
                65.30347                       419.95843
                65.40346                       422.02262
                65.50345                       424.10331
                65.60344                       426.20073
                65.70343                       428.31507
                65.80342                       430.44655
                65.90341                       432.59538
                 66.0034                        434.7618
                66.10339                       436.94603
                66.20338                       439.14829
                66.30337                       441.36882
                66.40336                       443.60785
                66.50335                       445.86563
                66.60334                        448.1424
                66.70333                       450.43842
                66.80332                       452.75392
                66.90331                       455.08919
                 67.0033                       457.44447
                67.10329                       459.82004
                67.20328                       462.21616
                67.30327                       464.63312
                67.40326                        467.0712
                67.50325                       469.53068
