NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"23 Aug 2018 ","10:12:44",
CHAN,MEAS,FORMAT
1,Z:R,LIN_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
30000,100000000,
POINTS, POWER, IF_BW
801,0E0,3700
FREQUENCY,UNITS,
Hz,U,
76507050, 1.3644E+3,
76632013, 1.3848E+3,
76756975, 1.4064E+3,
76881938, 1.4536E+3,
77006900, 1.4833E+3,
77131863, 1.5101E+3,
77256825, 1.5252E+3,
77381788, 1.5639E+3,
77506750, 1.5642E+3,
77631713, 1.594E+3,
77756675, 1.6639E+3,
77881638, 1.6868E+3,
78006600, 1.7347E+3,
78131563, 1.7467E+3,
78256525, 1.7771E+3,
78381488, 1.8093E+3,
78506450, 1.8477E+3,
78631413, 1.9616E+3,
78756375, 1.9382E+3,
78881338, 2.0132E+3,
79006300, 2.0048E+3,
79131263, 2.1455E+3,
79256225, 2.1331E+3,
79381188, 2.1761E+3,
79506150, 2.2724E+3,
79631113, 2.3764E+3,
79756075, 2.3569E+3,
79881038, 2.4744E+3,
80006000, 2.5361E+3,
80130963, 2.5925E+3,
80255925, 2.7214E+3,
80380888, 2.805E+3,
80505850, 2.8938E+3,
80630813, 3.0053E+3,
80755775, 2.9688E+3,
80880738, 3.0669E+3,
81005700, 3.1935E+3,
81130663, 3.3498E+3,
81255625, 3.5249E+3,
81380588, 3.6973E+3,
81505550, 3.8343E+3,
81630513, 3.9915E+3,
81755475, 4.195E+3,
81880438, 4.4363E+3,
82005400, 4.735E+3,
82130363, 4.991E+3,
82255325, 4.9218E+3,
82380288, 5.2505E+3,
82505250, 5.4868E+3,
82630213, 5.8168E+3,
82755175, 6.0873E+3,
82880138, 6.512E+3,
83005100, 7.515E+3,
83130063, 7.4565E+3,
83255025, 7.7912E+3,
83379988, 8.5095E+3,
83504950, 8.7435E+3,
83629913, 1.01E+4,
83754875, 1.0783E+4,
83879838, 1.0207E+4,
84004800, 1.1074E+4,
84129763, 1.0509E+4,
84254725, 1.1617E+4,
84379688, 1.0796E+4,
84504650, 1.0014E+4,
84629613, 1.0293E+4,
84754575, 9.064E+3,
84879538, 8.8425E+3,
85004500, 8.6635E+3,
85129463, 8.004E+3,
85254425, 7.9328E+3,
85379388, 7.436E+3,
85504350, 7.1685E+3,
85629313, 6.8292E+3,
85754275, 6.4302E+3,
85879238, 5.8443E+3,
86004200, 5.7123E+3,
86129163, 5.2485E+3,
86254125, 5.267E+3,
86379088, 5.0377E+3,
86504050, 4.804E+3,
86629013, 4.4998E+3,
86753975, 4.321E+3,
86878938, 4.1037E+3,
87003900, 4.0458E+3,
87128863, 3.7429E+3,
87253825, 3.5758E+3,
87378788, 3.5381E+3,
87503750, 3.461E+3,
87628713, 3.1945E+3,
87753675, 3.0963E+3,
87878638, 3.0248E+3,
88003600, 2.8628E+3,
88128563, 2.821E+3,
88253525, 2.8115E+3,
88378488, 2.6535E+3,
88503450, 2.6294E+3,
88628413, 2.4759E+3,
88753375, 2.4435E+3,
88878338, 2.3771E+3,
89003300, 2.3341E+3,
89128263, 2.2761E+3,
89253225, 2.233E+3,
89378188, 2.2441E+3,
89503150, 2.0846E+3,
89628113, 2.0461E+3,
89753075, 2.0453E+3,
89878038, 1.9705E+3,
90003000, 1.9168E+3,
90127963, 1.8454E+3,
90252925, 1.8649E+3,
90377888, 1.7819E+3,
90502850, 1.7994E+3,
90627813, 1.7422E+3,
90752775, 1.6861E+3,
90877738, 1.6848E+3,
91002700, 1.6579E+3,
91127663, 1.6205E+3,
91252625, 1.6041E+3,
91377588, 1.5447E+3,
91502550, 1.5563E+3,
91627513, 1.5038E+3,
91752475, 1.498E+3,
91877438, 1.4507E+3,
92002400, 1.4167E+3,
92127363, 1.4462E+3,
92252325, 1.3709E+3,
92377288, 1.375E+3,
92502250, 1.3405E+3,
92627213, 1.3143E+3,
92752175, 1.3146E+3,
92877138, 1.2926E+3,
93002100, 1.2758E+3,
93127063, 1.2586E+3,
93252025, 1.2433E+3,
93376988, 1.2238E+3,
93501950, 1.1975E+3,
93626913, 1.1993E+3,
93751875, 1.1752E+3,
93876838, 1.1526E+3,
94001800, 1.1513E+3,
94126763, 1.1208E+3,
94251725, 1.1166E+3,
94376688, 1.1024E+3,
94501650, 1.0865E+3,
94626613, 1.0726E+3,
94751575, 1.0608E+3,
94876538, 1.0471E+3,
95001500, 1.0353E+3,
95126463, 1.0322E+3,
95251425, 1.0102E+3,
95376388, 9.9569E+2,
95501350, 9.9956E+2,
95626313, 9.8094E+2,
95751275, 9.7031E+2,
95876238, 9.5431E+2,
96001200, 9.4628E+2,
96126163, 9.3731E+2,
96251125, 9.3109E+2,
96376088, 9.1975E+2,
96501050, 9.0534E+2,
96626013, 8.9884E+2,
96750975, 8.8969E+2,
96875938, 8.8041E+2,
97000900, 8.7041E+2,
97125863, 8.6409E+2,
97250825, 8.5281E+2,
97375788, 8.5234E+2,
97500750, 8.3738E+2,
97625713, 8.3781E+2,
97750675, 8.2372E+2,
97875638, 8.1328E+2,
98000600, 8.0844E+2,
98125563, 8.0678E+2,
98250525, 7.9619E+2,
98375488, 7.9188E+2,
98500450, 7.8334E+2,
98625413, 7.7375E+2,
98750375, 7.7112E+2,
98875338, 7.6241E+2,
99000300, 7.5166E+2,
99125263, 7.4366E+2,
99250225, 7.4731E+2,
99375188, 7.2753E+2,
99500150, 7.3209E+2,
99625113, 7.2119E+2,
99750075, 7.2144E+2,
99875038, 7.1356E+2,
100000000, 7.0519E+2,

